"      时间	    开盘	    最高	    最低	    收盘	         成交量	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	"

" 2019/02/26	   5.470	   5.514	   5.351	   5.406	      455192000	           	       0.00	 4551920.00	 3629255.50	 3208102.00	      0.176	      0.105	      0.141	3734.710	3762.110	3679.270	3684.690	      358038698	           	           	           	           	           	           	           	           	"
" 2019/02/27	   5.399	   5.446	   5.302	   5.363	      375673760	           	       0.00	 3756737.50	 3933132.00	 3268981.00	      0.188	      0.122	      0.133	3682.810	3737.630	3638.330	3678.390	      286236007	           	           	           	           	           	           	           	           	"
" 2019/02/28	   5.362	   5.419	   5.333	   5.368	      245779840	           	       0.00	 2457798.50	 3805661.25	 3317766.75	      0.196	      0.137	      0.119	3675.260	3695.460	3650.050	3669.370	      184810220	           	           	           	           	           	           	           	           	"
" 2019/03/01	   5.391	   5.440	   5.320	   5.432	      331426944	           	       0.00	 3314269.50	 4008123.50	 3420490.50	      0.205	      0.150	      0.110	3699.220	3749.710	3668.770	3749.710	      204711004	           	           	           	           	           	           	           	           	"
" 2019/03/04	   5.450	   5.618	   5.450	   5.506	      377900288	           	       0.00	 3779003.00	 3571945.50	 3471673.25	      0.216	      0.163	      0.105	3783.040	3886.580	3764.780	3794.100	      323490126	           	           	           	           	           	           	           	           	"
" 2019/03/05	   5.496	   5.671	   5.482	   5.666	      314258464	           	       0.00	 3142584.75	 3290078.75	 3459667.25	      0.235	      0.178	      0.114	3785.380	3816.160	3770.790	3816.010	      230853166	           	           	           	           	           	           	           	           	"
" 2019/03/06	   5.687	   5.800	   5.608	   5.777	      590164352	           	       0.00	 5901643.50	 3719059.50	 3826095.50	      0.256	      0.193	      0.125	3822.860	3855.160	3787.520	3848.090	      318077371	           	           	           	           	           	           	           	           	"
" 2019/03/07	   5.779	   5.906	   5.550	   5.824	      499921376	           	       0.00	 4999214.00	 4227343.00	 4016502.00	      0.273	      0.209	      0.127	3841.150	3845.180	3778.800	3808.850	      329846548	           	           	           	           	           	           	           	           	"
" 2019/03/08	   5.651	   5.848	   5.621	   5.632	      587409408	           	       0.00	 5874094.00	 4739308.00	 4373715.50	      0.268	      0.221	      0.094	3721.400	3774.540	3656.190	3657.580	      317990077	           	           	           	           	           	           	           	           	"
" 2019/03/11	   5.642	   5.842	   5.642	   5.838	      461636352	           	       0.00	 4616363.50	 4906780.00	 4239363.00	      0.277	      0.232	      0.090	3663.980	3731.910	3650.810	3729.950	      230912865	           	           	           	           	           	           	           	           	"
